"","Time","season","consumption","id"
"146","12:15 - 12:30","summer",1040.86840372164,"50"
"147","12:30 - 12:45","summer",1045.40847061484,"51"
"148","12:45 - 13:00","summer",1037.3035047896,"52"
"149","13:00 - 13:15","summer",996.98705546921,"53"
"150","13:15 - 13:30","summer",982.558594595424,"54"
"151","13:30 - 13:45","summer",995.8199340129,"55"
"152","13:45 - 14:00","summer",1023.11306867309,"56"
"153","14:00 - 14:15","summer",1042.06686042067,"57"
"154","14:15 - 14:30","summer",1058.51314760513,"58"
"155","14:30 - 14:45","summer",1073.16276983814,"59"
"156","14:45 - 15:00","summer",1079.73235226533,"60"
"157","15:00 - 15:15","summer",1085.02885721678,"61"
"158","15:15 - 15:30","summer",1085.95439061484,"62"
"159","15:30 - 15:45","summer",1086.41147469251,"63"
"160","15:45 - 16:00","summer",1084.2755132362,"64"
"161","16:00 - 16:15","summer",1080.72877488669,"65"
"162","16:15 - 16:30","summer",1073.10939110028,"66"
"163","16:30 - 16:45","summer",1064.40892770222,"67"
"164","16:45 - 17:00","summer",1053.92176449834,"68"
"165","17:00 - 17:15","summer",1041.83751925562,"69"
"166","17:15 - 17:30","summer",1029.32264731387,"70"
"167","17:30 - 17:45","summer",1013.62961906144,"71"
"168","17:45 - 18:00","summer",1001.67710828474,"72"
"169","18:00 - 18:15","summer",989.887697022608,"73"
"170","18:15 - 18:30","summer",983.7704540129,"74"
"171","18:30 - 18:45","summer",984.266077605133,"75"
"172","18:45 - 19:00","summer",990.426150226492,"76"
"173","19:00 - 19:15","summer",1000.91594284785,"77"
"174","19:15 - 19:30","summer",1015.72443867309,"78"
"175","19:30 - 19:45","summer",1025.0135540129,"79"
"176","19:45 - 20:00","summer",1030.56244430416,"80"
"177","20:00 - 20:15","summer",1023.94592517795,"81"
"178","20:15 - 20:30","summer",1018.01909935271,"82"
"179","20:30 - 20:45","summer",1011.14801275076,"83"
"180","20:45 - 21:00","summer",1000.37723032358,"84"
"181","21:00 - 21:15","summer",980.549797119696,"85"
"182","21:15 - 21:30","summer",983.629966634259,"86"
"183","21:30 - 21:45","summer",995.259491585715,"87"
"184","21:45 - 22:00","summer",1009.85937294494,"88"
"185","22:00 - 22:15","summer",1020.88095216824,"89"
"186","22:15 - 22:30","summer",1034.46989789639,"90"
"187","22:30 - 22:45","summer",1043.81519177989,"91"
"188","22:45 - 23:00","summer",1048.36952391581,"92"
"189","23:00 - 23:15","summer",1042.26414488669,"93"
"190","23:15 - 23:30","summer",1040.65446284785,"94"
"191","23:30 - 23:45","summer",1035.88302828474,"95"
"192","23:45 - 24:00","summer",1030.25031779931,"96"
"193","00:00 - 00:15","fall",631.068709836066,"1"
"194","00:15 - 00:30","fall",619.271150928962,"2"
"195","00:30 - 00:45","fall",609.157678797814,"3"
"196","00:45 - 01:00","fall",598.849496830601,"4"
"197","01:00 - 01:15","fall",587.321695956284,"5"
"198","01:15 - 01:30","fall",578.772113770492,"6"
"199","01:30 - 01:45","fall",573.246493333333,"7"
"200","01:45 - 02:00","fall",567.610930710382,"8"
"201","02:00 - 02:15","fall",562.070202185792,"9"
"202","02:15 - 02:30","fall",556.405873442623,"10"
"203","02:30 - 02:45","fall",551.924104918033,"11"
"204","02:45 - 03:00","fall",546.230764043716,"12"
"205","03:00 - 03:15","fall",540.237853333333,"13"
"206","03:15 - 03:30","fall",536.713754644809,"14"
"207","03:30 - 03:45","fall",534.025213224044,"15"
"208","03:45 - 04:00","fall",532.898964371585,"16"
"209","04:00 - 04:15","fall",533.277196502732,"17"
"210","04:15 - 04:30","fall",534.972124043716,"18"
"211","04:30 - 04:45","fall",538.261441420765,"19"
"212","04:45 - 05:00","fall",543.080043060109,"20"
"213","05:00 - 05:15","fall",552.636534863388,"21"
"214","05:15 - 05:30","fall",565.589249836066,"22"
"215","05:30 - 05:45","fall",581.877115409836,"23"
"216","05:45 - 06:00","fall",600.533083278688,"24"
"217","06:00 - 06:15","fall",623.240810819672,"25"
"218","06:15 - 06:30","fall",645.443335081967,"26"
"219","06:30 - 06:45","fall",662.588872240437,"27"
"220","06:45 - 07:00","fall",673.755047431694,"28"
"221","07:00 - 07:15","fall",681.88268,"29"
"222","07:15 - 07:30","fall",688.976517595628,"30"
"223","07:30 - 07:45","fall",694.022306010929,"31"
"224","07:45 - 08:00","fall",697.576562513661,"32"
"225","08:00 - 08:15","fall",701.951198907104,"33"
"226","08:15 - 08:30","fall",706.090224043716,"34"
"227","08:30 - 08:45","fall",709.070808961749,"35"
"228","08:45 - 09:00","fall",712.79241136612,"36"
"229","09:00 - 09:15","fall",722.352913333333,"37"
"230","09:15 - 09:30","fall",748.50482284153,"38"
"231","09:30 - 09:45","fall",778.058973005464,"39"
"232","09:45 - 10:00","fall",800.531868196721,"40"
"233","10:00 - 10:15","fall",815.483601530055,"41"
"234","10:15 - 10:30","fall",826.03576852459,"42"
"235","10:30 - 10:45","fall",834.681927978142,"43"
"236","10:45 - 11:00","fall",838.527587759563,"44"
"237","11:00 - 11:15","fall",837.90489704918,"45"
"238","11:15 - 11:30","fall",837.130209398907,"46"
"239","11:30 - 11:45","fall",835.020655628415,"47"
"240","11:45 - 12:00","fall",833.214104590164,"48"
"241","12:00 - 12:15","fall",830.710948743169,"49"
"242","12:15 - 12:30","fall",827.973824699454,"50"
"243","12:30 - 12:45","fall",821.384327868852,"51"
"244","12:45 - 13:00","fall",806.740674098361,"52"
"245","13:00 - 13:15","fall",762.285869289617,"53"
"246","13:15 - 13:30","fall",738.810751803279,"54"
"247","13:30 - 13:45","fall",747.793912349727,"55"
"248","13:45 - 14:00","fall",765.544297377049,"56"
"249","14:00 - 14:15","fall",774.606197595628,"57"
"250","14:15 - 14:30","fall",783.490106448087,"58"
"251","14:30 - 14:45","fall",789.859601967213,"59"
"252","14:45 - 15:00","fall",790.919134644809,"60"
"253","15:00 - 15:15","fall",789.066966229508,"61"
"254","15:15 - 15:30","fall",784.78333431694,"62"
"255","15:30 - 15:45","fall",783.478799016393,"63"
"256","15:45 - 16:00","fall",780.398297595628,"64"
"257","16:00 - 16:15","fall",779.146657377049,"65"
"258","16:15 - 16:30","fall",778.26851420765,"66"
"259","16:30 - 16:45","fall",779.471136612022,"67"
"260","16:45 - 17:00","fall",782.157760655738,"68"
"261","17:00 - 17:15","fall",790.180851912568,"69"
"262","17:15 - 17:30","fall",800.456749945355,"70"
"263","17:30 - 17:45","fall",816.022696612022,"71"
"264","17:45 - 18:00","fall",839.275238251366,"72"
"265","18:00 - 18:15","fall",862.973865245902,"73"
"266","18:15 - 18:30","fall",881.141458688524,"74"
"267","18:30 - 18:45","fall",890.823802295082,"75"
"268","18:45 - 19:00","fall",893.675329398907,"76"
"269","19:00 - 19:15","fall",889.428766775956,"77"
"270","19:15 - 19:30","fall",882.473619672131,"78"
"271","19:30 - 19:45","fall",872.409533442623,"79"
"272","19:45 - 20:00","fall",859.323763060109,"80"
"273","20:00 - 20:15","fall",840.580136939891,"81"
"274","20:15 - 20:30","fall",824.295490601093,"82"
"275","20:30 - 20:45","fall",804.877469617486,"83"
"276","20:45 - 21:00","fall",782.996791803279,"84"
"277","21:00 - 21:15","fall",755.103821420765,"85"
"278","21:15 - 21:30","fall",744.147898797814,"86"
"279","21:30 - 21:45","fall",739.042389726776,"87"
"280","21:45 - 22:00","fall",734.702084699454,"88"
"281","22:00 - 22:15","fall",724.388144371585,"89"
"282","22:15 - 22:30","fall",716.139744590164,"90"
"283","22:30 - 22:45","fall",707.373496502732,"91"
"284","22:45 - 23:00","fall",696.406260655738,"92"
"285","23:00 - 23:15","fall",680.378896065574,"93"
"286","23:15 - 23:30","fall",666.294994754098,"94"
"287","23:30 - 23:45","fall",653.408146120219,"95"
"288","23:45 - 24:00","fall",640.305150819672,"96"
"289","00:00 - 00:15","monsoon",1063.76570792029,"1"
"290","00:15 - 00:30","monsoon",1050.30106177536,"2"
"291","00:30 - 00:45","monsoon",1037.10954806522,"3"
"292","00:45 - 01:00","monsoon",1023.24890800725,"4"
"293","01:00 - 01:15","monsoon",1004.91758099275,"5"
"294","01:15 - 01:30","monsoon",991.443383282609,"6"
"295","01:30 - 01:45","monsoon",980.875631050725,"7"
"296","01:45 - 02:00","monsoon",970.29006423913,"8"
"297","02:00 - 02:15","monsoon",958.38184392029,"9"
"298","02:15 - 02:30","monsoon",947.138557224638,"10"
"299","02:30 - 02:45","monsoon",934.211088702898,"11"
"300","02:45 - 03:00","monsoon",921.96553592029,"12"
"301","03:00 - 03:15","monsoon",909.283758702898,"13"
"302","03:15 - 03:30","monsoon",897.894712036232,"14"
"303","03:30 - 03:45","monsoon",888.763324210145,"15"
"304","03:45 - 04:00","monsoon",880.203622876811,"16"
"305","04:00 - 04:15","monsoon",869.875867427536,"17"
"306","04:15 - 04:30","monsoon",860.945028586956,"18"
"307","04:30 - 04:45","monsoon",853.243487485507,"19"
"308","04:45 - 05:00","monsoon",846.052011543478,"20"
"309","05:00 - 05:15","monsoon",840.771056413043,"21"
"310","05:15 - 05:30","monsoon",834.883925891304,"22"
"311","05:30 - 05:45","monsoon",830.769847050725,"23"
"312","05:45 - 06:00","monsoon",826.545150413043,"24"
"313","06:00 - 06:15","monsoon",827.933459833333,"25"
"314","06:15 - 06:30","monsoon",827.514810297101,"26"
"315","06:30 - 06:45","monsoon",827.266028673913,"27"
"316","06:45 - 07:00","monsoon",825.747762586956,"28"
"317","07:00 - 07:15","monsoon",825.495962181159,"29"
"318","07:15 - 07:30","monsoon",826.560023543478,"30"
"319","07:30 - 07:45","monsoon",828.259498210145,"31"
"320","07:45 - 08:00","monsoon",829.577666326087,"32"
"321","08:00 - 08:15","monsoon",830.642211166667,"33"
"322","08:15 - 08:30","monsoon",834.788657601449,"34"
"323","08:30 - 08:45","monsoon",841.219122992754,"35"
"324","08:45 - 09:00","monsoon",849.288249601449,"36"
"325","09:00 - 09:15","monsoon",866.055747485507,"37"
"326","09:15 - 09:30","monsoon",901.840242413043,"38"
"327","09:30 - 09:45","monsoon",943.415545833333,"39"
"328","09:45 - 10:00","monsoon",974.764493166667,"40"
"329","10:00 - 10:15","monsoon",998.791484094203,"41"
"330","10:15 - 10:30","monsoon",1016.66620015217,"42"
"331","10:30 - 10:45","monsoon",1029.61858597826,"43"
"332","10:45 - 11:00","monsoon",1040.34296386232,"44"
"333","11:00 - 11:15","monsoon",1047.87973678986,"45"
"334","11:15 - 11:30","monsoon",1052.55206148551,"46"
"335","11:30 - 11:45","monsoon",1057.34572496377,"47"
"336","11:45 - 12:00","monsoon",1062.80599563043,"48"
"337","12:00 - 12:15","monsoon",1067.07550852899,"49"
"338","12:15 - 12:30","monsoon",1068.89526105072,"50"
"339","12:30 - 12:45","monsoon",1070.88570041304,"51"
"340","12:45 - 13:00","monsoon",1062.25266061594,"52"
"341","13:00 - 13:15","monsoon",1019.1515569058,"53"
"342","13:15 - 13:30","monsoon",1002.57914815217,"54"
"343","13:30 - 13:45","monsoon",1016.2391167029,"55"
"344","13:45 - 14:00","monsoon",1040.83327441304,"56"
"345","14:00 - 14:15","monsoon",1058.13071673188,"57"
"346","14:15 - 14:30","monsoon",1074.59842994928,"58"
"347","14:30 - 14:45","monsoon",1090.19434519565,"59"
"348","14:45 - 15:00","monsoon",1100.05850545652,"60"
"349","15:00 - 15:15","monsoon",1106.78258812319,"61"
"350","15:15 - 15:30","monsoon",1107.41502145652,"62"
"351","15:30 - 15:45","monsoon",1107.79246986232,"63"
"352","15:45 - 16:00","monsoon",1104.76136363043,"64"
"353","16:00 - 16:15","monsoon",1100.1250658913,"65"
"354","16:15 - 16:30","monsoon",1092.32400797826,"66"
"355","16:30 - 16:45","monsoon",1085.53743078986,"67"
"356","16:45 - 17:00","monsoon",1078.15642577536,"68"
"357","17:00 - 17:15","monsoon",1070.9148742971,"69"
"358","17:15 - 17:30","monsoon",1062.4489051087,"70"
"359","17:30 - 17:45","monsoon",1049.95297061594,"71"
"360","17:45 - 18:00","monsoon",1041.96300476087,"72"
"361","18:00 - 18:15","monsoon",1036.38846157246,"73"
"362","18:15 - 18:30","monsoon",1036.8048060942,"74"
"363","18:30 - 18:45","monsoon",1045.08101719565,"75"
"364","18:45 - 19:00","monsoon",1055.14142499275,"76"
"365","19:00 - 19:15","monsoon",1066.39976513768,"77"
"366","19:15 - 19:30","monsoon",1079.07284452899,"78"
"367","19:30 - 19:45","monsoon",1088.22330139855,"79"
"368","19:45 - 20:00","monsoon",1095.38769971739,"80"
"369","20:00 - 20:15","monsoon",1090.63529386232,"81"
"370","20:15 - 20:30","monsoon",1085.68193386232,"82"
"371","20:30 - 20:45","monsoon",1078.73581316667,"83"
"372","20:45 - 21:00","monsoon",1069.65149067391,"84"
"373","21:00 - 21:15","monsoon",1053.45465907971,"85"
"374","21:15 - 21:30","monsoon",1058.46753580435,"86"
"375","21:30 - 21:45","monsoon",1071.19989102174,"87"
"376","21:45 - 22:00","monsoon",1083.87898073188,"88"
"377","22:00 - 22:15","monsoon",1091.3338847029,"89"
"378","22:15 - 22:30","monsoon",1101.76607383333,"90"
"379","22:30 - 22:45","monsoon",1109.54815073188,"91"
"380","22:45 - 23:00","monsoon",1111.80414348551,"92"
"381","23:00 - 23:15","monsoon",1104.68874881884,"93"
"382","23:15 - 23:30","monsoon",1099.22694423913,"94"
"383","23:30 - 23:45","monsoon",1091.22885994928,"95"
"384","23:45 - 24:00","monsoon",1079.51124021014,"96"
