"","Time","season","consumption","id"
"122","06:15 - 06:30","summer",24.3803363106796,"26"
"123","06:30 - 06:45","summer",24.5353791262136,"27"
"124","06:45 - 07:00","summer",24.6574483495146,"28"
"125","07:00 - 07:15","summer",24.7920778640777,"29"
"126","07:15 - 07:30","summer",25.0257323300971,"30"
"127","07:30 - 07:45","summer",25.4898027184466,"31"
"128","07:45 - 08:00","summer",25.977814368932,"32"
"129","08:00 - 08:15","summer",26.6071963106796,"33"
"130","08:15 - 08:30","summer",27.2874991262136,"34"
"131","08:30 - 08:45","summer",27.8575482524272,"35"
"132","08:45 - 09:00","summer",28.3151033009709,"36"
"133","09:00 - 09:15","summer",28.7297942718447,"37"
"134","09:15 - 09:30","summer",29.0497639805825,"38"
"135","09:30 - 09:45","summer",29.3143422330097,"39"
"136","09:45 - 10:00","summer",29.5711094174757,"40"
"137","10:00 - 10:15","summer",29.751397961165,"41"
"138","10:15 - 10:30","summer",29.880863592233,"42"
"139","10:30 - 10:45","summer",29.9538695145631,"43"
"140","10:45 - 11:00","summer",29.9090866019417,"44"
"141","11:00 - 11:15","summer",30.0103650485437,"45"
"142","11:15 - 11:30","summer",30.1981605825243,"46"
"143","11:30 - 11:45","summer",30.2487572815534,"47"
"144","11:45 - 12:00","summer",30.3474122330097,"48"
"145","12:00 - 12:15","summer",30.4358747572816,"49"
"146","12:15 - 12:30","summer",30.5216486407767,"50"
"147","12:30 - 12:45","summer",30.527222038835,"51"
"148","12:45 - 13:00","summer",30.585737961165,"52"
"149","13:00 - 13:15","summer",30.3829642718447,"53"
"150","13:15 - 13:30","summer",30.1715323300971,"54"
"151","13:30 - 13:45","summer",29.4704302912621,"55"
"152","13:45 - 14:00","summer",29.0803459223301,"56"
"153","14:00 - 14:15","summer",28.8778246601942,"57"
"154","14:15 - 14:30","summer",28.6066027184466,"58"
"155","14:30 - 14:45","summer",28.3563275728155,"59"
"156","14:45 - 15:00","summer",27.93646,"60"
"157","15:00 - 15:15","summer",27.7357636893204,"61"
"158","15:15 - 15:30","summer",27.6163411650485,"62"
"159","15:30 - 15:45","summer",27.5756378640777,"63"
"160","15:45 - 16:00","summer",27.4862122330097,"64"
"161","16:00 - 16:15","summer",27.4431123300971,"65"
"162","16:15 - 16:30","summer",27.3692926213592,"66"
"163","16:30 - 16:45","summer",27.3700105825243,"67"
"164","16:45 - 17:00","summer",27.3715741747573,"68"
"165","17:00 - 17:15","summer",27.3452568932039,"69"
"166","17:15 - 17:30","summer",27.1286815533981,"70"
"167","17:30 - 17:45","summer",26.7250859223301,"71"
"168","17:45 - 18:00","summer",26.2455801941748,"72"
"169","18:00 - 18:15","summer",25.6620276699029,"73"
"170","18:15 - 18:30","summer",25.2930112621359,"74"
"171","18:30 - 18:45","summer",25.2409940776699,"75"
"172","18:45 - 19:00","summer",25.5887814563107,"76"
"173","19:00 - 19:15","summer",26.0831666990291,"77"
"174","19:15 - 19:30","summer",26.8817048543689,"78"
"175","19:30 - 19:45","summer",27.6318976699029,"79"
"176","19:45 - 20:00","summer",28.3503249514563,"80"
"177","20:00 - 20:15","summer",28.7982710679612,"81"
"178","20:15 - 20:30","summer",29.0891495145631,"82"
"179","20:30 - 20:45","summer",29.2060895145631,"83"
"180","20:45 - 21:00","summer",29.1365711650485,"84"
"181","21:00 - 21:15","summer",28.8455330097087,"85"
"182","21:15 - 21:30","summer",28.5980833980583,"86"
"183","21:30 - 21:45","summer",28.2207547572816,"87"
"184","21:45 - 22:00","summer",27.788704368932,"88"
"185","22:00 - 22:15","summer",27.1366023300971,"89"
"186","22:15 - 22:30","summer",26.6670818446602,"90"
"187","22:30 - 22:45","summer",26.1120798058252,"91"
"188","22:45 - 23:00","summer",25.6528570873786,"92"
"189","23:00 - 23:15","summer",25.058373592233,"93"
"190","23:15 - 23:30","summer",24.6709991262136,"94"
"191","23:30 - 23:45","summer",24.3939812621359,"95"
"192","23:45 - 24:00","summer",24.190104368932,"96"
"193","00:00 - 00:15","fall",14.535868852459,"1"
"194","00:15 - 00:30","fall",14.3424699453552,"2"
"195","00:30 - 00:45","fall",14.2006338797814,"3"
"196","00:45 - 01:00","fall",14.0754754098361,"4"
"197","01:00 - 01:15","fall",13.9664262295082,"5"
"198","01:15 - 01:30","fall",13.8789508196721,"6"
"199","01:30 - 01:45","fall",13.8180546448087,"7"
"200","01:45 - 02:00","fall",13.7675628415301,"8"
"201","02:00 - 02:15","fall",13.731825136612,"9"
"202","02:15 - 02:30","fall",13.6849398907104,"10"
"203","02:30 - 02:45","fall",13.6607868852459,"11"
"204","02:45 - 03:00","fall",13.6604153005464,"12"
"205","03:00 - 03:15","fall",13.6835409836066,"13"
"206","03:15 - 03:30","fall",13.6833224043716,"14"
"207","03:30 - 03:45","fall",13.7172677595628,"15"
"208","03:45 - 04:00","fall",13.7995409836066,"16"
"209","04:00 - 04:15","fall",14.0415737704918,"17"
"210","04:15 - 04:30","fall",14.3251803278689,"18"
"211","04:30 - 04:45","fall",14.8351256830601,"19"
"212","04:45 - 05:00","fall",15.5845464480874,"20"
"213","05:00 - 05:15","fall",16.9588196721311,"21"
"214","05:15 - 05:30","fall",18.459650273224,"22"
"215","05:30 - 05:45","fall",20.0200218579235,"23"
"216","05:45 - 06:00","fall",21.412262295082,"24"
"217","06:00 - 06:15","fall",22.5308415300546,"25"
"218","06:15 - 06:30","fall",23.292306010929,"26"
"219","06:30 - 06:45","fall",23.8535081967213,"27"
"220","06:45 - 07:00","fall",24.3684371584699,"28"
"221","07:00 - 07:15","fall",24.6745276502732,"29"
"222","07:15 - 07:30","fall",24.6781298360656,"30"
"223","07:30 - 07:45","fall",24.6231099453552,"31"
"224","07:45 - 08:00","fall",24.6115908196721,"32"
"225","08:00 - 08:15","fall",24.6086487431694,"33"
"226","08:15 - 08:30","fall",24.5650819672131,"34"
"227","08:30 - 08:45","fall",24.5737049180328,"35"
"228","08:45 - 09:00","fall",24.4999071038251,"36"
"229","09:00 - 09:15","fall",24.4645519125683,"37"
"230","09:15 - 09:30","fall",24.423956284153,"38"
"231","09:30 - 09:45","fall",24.3715409836066,"39"
"232","09:45 - 10:00","fall",24.3139453551913,"40"
"233","10:00 - 10:15","fall",24.1301420765027,"41"
"234","10:15 - 10:30","fall",23.9034972677596,"42"
"235","10:30 - 10:45","fall",23.6682404371585,"43"
"236","10:45 - 11:00","fall",23.3289398907104,"44"
"237","11:00 - 11:15","fall",23.0791038251366,"45"
"238","11:15 - 11:30","fall",22.9094574863388,"46"
"239","11:30 - 11:45","fall",22.8648249180328,"47"
"240","11:45 - 12:00","fall",22.8039016393443,"48"
"241","12:00 - 12:15","fall",22.7054963934426,"49"
"242","12:15 - 12:30","fall",22.5450810928962,"50"
"243","12:30 - 12:45","fall",22.3529412021858,"51"
"244","12:45 - 13:00","fall",22.1523656830601,"52"
"245","13:00 - 13:15","fall",21.7825954098361,"53"
"246","13:15 - 13:30","fall",21.1536402185792,"54"
"247","13:30 - 13:45","fall",20.4093328961749,"55"
"248","13:45 - 14:00","fall",19.8378655737705,"56"
"249","14:00 - 14:15","fall",19.3198684153005,"57"
"250","14:15 - 14:30","fall",18.8994968306011,"58"
"251","14:30 - 14:45","fall",18.4422797814208,"59"
"252","14:45 - 15:00","fall",18.0410627322404,"60"
"253","15:00 - 15:15","fall",17.7339890710383,"61"
"254","15:15 - 15:30","fall",17.5461639344262,"62"
"255","15:30 - 15:45","fall",17.5174207650273,"63"
"256","15:45 - 16:00","fall",17.6314754098361,"64"
"257","16:00 - 16:15","fall",17.9222076502732,"65"
"258","16:15 - 16:30","fall",18.1986448087432,"66"
"259","16:30 - 16:45","fall",18.6626885245902,"67"
"260","16:45 - 17:00","fall",19.3412021857924,"68"
"261","17:00 - 17:15","fall",20.2621639344262,"69"
"262","17:15 - 17:30","fall",21.1645464480874,"70"
"263","17:30 - 17:45","fall",22.1918032786885,"71"
"264","17:45 - 18:00","fall",23.500349726776,"72"
"265","18:00 - 18:15","fall",24.6207650273224,"73"
"266","18:15 - 18:30","fall",25.2379672131148,"74"
"267","18:30 - 18:45","fall",25.368262295082,"75"
"268","18:45 - 19:00","fall",25.336306010929,"76"
"269","19:00 - 19:15","fall",25.2253989071038,"77"
"270","19:15 - 19:30","fall",25.0606557377049,"78"
"271","19:30 - 19:45","fall",24.9667978142076,"79"
"272","19:45 - 20:00","fall",24.8019890710382,"80"
"273","20:00 - 20:15","fall",24.4833879781421,"81"
"274","20:15 - 20:30","fall",24.1747322404372,"82"
"275","20:30 - 20:45","fall",23.7650491803279,"83"
"276","20:45 - 21:00","fall",23.2479344262295,"84"
"277","21:00 - 21:15","fall",22.4775737704918,"85"
"278","21:15 - 21:30","fall",21.7986010928962,"86"
"279","21:30 - 21:45","fall",21.0583825136612,"87"
"280","21:45 - 22:00","fall",20.1856393442623,"88"
"281","22:00 - 22:15","fall",19.0991475409836,"89"
"282","22:15 - 22:30","fall",18.2042841530055,"90"
"283","22:30 - 22:45","fall",17.4148633879781,"91"
"284","22:45 - 23:00","fall",16.7185136612022,"92"
"285","23:00 - 23:15","fall",16.0486775956284,"93"
"286","23:15 - 23:30","fall",15.5330928961749,"94"
"287","23:30 - 23:45","fall",15.1173333333333,"95"
"288","23:45 - 24:00","fall",14.7786666666667,"96"
"289","00:00 - 00:15","monsoon",24.4978,"1"
"290","00:15 - 00:30","monsoon",24.3152405797101,"2"
"291","00:30 - 00:45","monsoon",24.1534876811594,"3"
"292","00:45 - 01:00","monsoon",24.0209413043478,"4"
"293","01:00 - 01:15","monsoon",23.7754514492754,"5"
"294","01:15 - 01:30","monsoon",23.6017594202899,"6"
"295","01:30 - 01:45","monsoon",23.47655,"7"
"296","01:45 - 02:00","monsoon",23.3900036231884,"8"
"297","02:00 - 02:15","monsoon",23.255115942029,"9"
"298","02:15 - 02:30","monsoon",23.144302173913,"10"
"299","02:30 - 02:45","monsoon",22.9723963768116,"11"
"300","02:45 - 03:00","monsoon",22.8691884057971,"12"
"301","03:00 - 03:15","monsoon",22.801965942029,"13"
"302","03:15 - 03:30","monsoon",22.6698565217391,"14"
"303","03:30 - 03:45","monsoon",22.5955514492754,"15"
"304","03:45 - 04:00","monsoon",22.526281884058,"16"
"305","04:00 - 04:15","monsoon",22.4699086956522,"17"
"306","04:15 - 04:30","monsoon",22.4911144927536,"18"
"307","04:30 - 04:45","monsoon",22.6172050724638,"19"
"308","04:45 - 05:00","monsoon",22.8487666666667,"20"
"309","05:00 - 05:15","monsoon",23.4199550724638,"21"
"310","05:15 - 05:30","monsoon",23.9998144927536,"22"
"311","05:30 - 05:45","monsoon",24.5441333333333,"23"
"312","05:45 - 06:00","monsoon",24.9960768115942,"24"
"313","06:00 - 06:15","monsoon",25.5045173913043,"25"
"314","06:15 - 06:30","monsoon",25.6435572463768,"26"
"315","06:30 - 06:45","monsoon",25.75145,"27"
"316","06:45 - 07:00","monsoon",25.9991942028986,"28"
"317","07:00 - 07:15","monsoon",26.2312710144928,"29"
"318","07:15 - 07:30","monsoon",26.5559514492754,"30"
"319","07:30 - 07:45","monsoon",27.0698565217391,"31"
"320","07:45 - 08:00","monsoon",27.7434101449275,"32"
"321","08:00 - 08:15","monsoon",28.4899768115942,"33"
"322","08:15 - 08:30","monsoon",29.151952173913,"34"
"323","08:30 - 08:45","monsoon",29.6659137681159,"35"
"324","08:45 - 09:00","monsoon",30.1253369565217,"36"
"325","09:00 - 09:15","monsoon",30.6424884057971,"37"
"326","09:15 - 09:30","monsoon",30.9852811594203,"38"
"327","09:30 - 09:45","monsoon",31.2160971014493,"39"
"328","09:45 - 10:00","monsoon",31.4908594202899,"40"
"329","10:00 - 10:15","monsoon",31.4352934782609,"41"
"330","10:15 - 10:30","monsoon",31.5953652173913,"42"
"331","10:30 - 10:45","monsoon",31.6151913043478,"43"
"332","10:45 - 11:00","monsoon",31.5499797101449,"44"
"333","11:00 - 11:15","monsoon",31.5480231884058,"45"
"334","11:15 - 11:30","monsoon",31.5916094202899,"46"
"335","11:30 - 11:45","monsoon",31.6805760869565,"47"
"336","11:45 - 12:00","monsoon",31.8566557971014,"48"
"337","12:00 - 12:15","monsoon",31.8692072463768,"49"
"338","12:15 - 12:30","monsoon",31.888652173913,"50"
"339","12:30 - 12:45","monsoon",31.84345,"51"
"340","12:45 - 13:00","monsoon",31.8945804347826,"52"
"341","13:00 - 13:15","monsoon",31.609581884058,"53"
"342","13:15 - 13:30","monsoon",31.1275869565217,"54"
"343","13:30 - 13:45","monsoon",30.4969594202899,"55"
"344","13:45 - 14:00","monsoon",30.0818891304348,"56"
"345","14:00 - 14:15","monsoon",29.7393608695652,"57"
"346","14:15 - 14:30","monsoon",29.4552920289855,"58"
"347","14:30 - 14:45","monsoon",29.0770695652174,"59"
"348","14:45 - 15:00","monsoon",28.6978065217391,"60"
"349","15:00 - 15:15","monsoon",28.4001239130435,"61"
"350","15:15 - 15:30","monsoon",28.186852173913,"62"
"351","15:30 - 15:45","monsoon",28.0469688405797,"63"
"352","15:45 - 16:00","monsoon",27.9952724637681,"64"
"353","16:00 - 16:15","monsoon",28.0227376811594,"65"
"354","16:15 - 16:30","monsoon",27.8665768115942,"66"
"355","16:30 - 16:45","monsoon",27.8259985507246,"67"
"356","16:45 - 17:00","monsoon",27.9896420289855,"68"
"357","17:00 - 17:15","monsoon",28.2261579710145,"69"
"358","17:15 - 17:30","monsoon",28.267631884058,"70"
"359","17:30 - 17:45","monsoon",27.9298152173913,"71"
"360","17:45 - 18:00","monsoon",27.6620557971014,"72"
"361","18:00 - 18:15","monsoon",27.3732992753623,"73"
"362","18:15 - 18:30","monsoon",27.4686485507246,"74"
"363","18:30 - 18:45","monsoon",27.6292760869565,"75"
"364","18:45 - 19:00","monsoon",28.0387710144928,"76"
"365","19:00 - 19:15","monsoon",28.5844217391304,"77"
"366","19:15 - 19:30","monsoon",29.298802173913,"78"
"367","19:30 - 19:45","monsoon",29.9777702898551,"79"
"368","19:45 - 20:00","monsoon",30.5534115942029,"80"
"369","20:00 - 20:15","monsoon",30.7602028985507,"81"
"370","20:15 - 20:30","monsoon",30.8906094202899,"82"
"371","20:30 - 20:45","monsoon",30.8933652173913,"83"
"372","20:45 - 21:00","monsoon",30.7335956521739,"84"
"373","21:00 - 21:15","monsoon",30.3082398550725,"85"
"374","21:15 - 21:30","monsoon",29.9494601449275,"86"
"375","21:30 - 21:45","monsoon",29.5241688405797,"87"
"376","21:45 - 22:00","monsoon",28.998318115942,"88"
"377","22:00 - 22:15","monsoon",28.1722166666667,"89"
"378","22:15 - 22:30","monsoon",27.5968855072464,"90"
"379","22:30 - 22:45","monsoon",27.0463594202899,"91"
"380","22:45 - 23:00","monsoon",26.5084195652174,"92"
"381","23:00 - 23:15","monsoon",25.8561210144928,"93"
"382","23:15 - 23:30","monsoon",25.4312615942029,"94"
"383","23:30 - 23:45","monsoon",25.1152268115942,"95"
"384","23:45 - 24:00","monsoon",24.8272398550725,"96"
