"","Time","season","consumption","id"
"67","16:30 - 16:45","winter",148.781991601668,"67"
"68","16:45 - 17:00","winter",148.258344721201,"68"
"69","17:00 - 17:15","winter",148.227511718286,"69"
"70","17:15 - 17:30","winter",147.741848044816,"70"
"71","17:30 - 17:45","winter",147.297654342192,"71"
"72","17:45 - 18:00","winter",147.883166178927,"72"
"73","18:00 - 18:15","winter",149.424461222659,"73"
"74","18:15 - 18:30","winter",150.944579823242,"74"
"75","18:30 - 18:45","winter",152.073129677469,"75"
"76","18:45 - 19:00","winter",152.463624487965,"76"
"77","19:00 - 19:15","winter",151.58482658709,"77"
"78","19:15 - 19:30","winter",150.217656441318,"78"
"79","19:30 - 19:45","winter",148.461420173096,"79"
"80","19:45 - 20:00","winter",146.326013059394,"80"
"81","20:00 - 20:15","winter",143.529122330531,"81"
"82","20:15 - 20:30","winter",141.102981339277,"82"
"83","20:30 - 20:45","winter",139.175077549189,"83"
"84","20:45 - 21:00","winter",137.117190435487,"84"
"85","21:00 - 21:15","winter",134.543501922367,"85"
"86","21:15 - 21:30","winter",132.196192417994,"86"
"87","21:30 - 21:45","winter",130.192326878636,"87"
"88","21:45 - 22:00","winter",127.965109269306,"88"
"89","22:00 - 22:15","winter",124.729954983592,"89"
"90","22:15 - 22:30","winter",121.751132009831,"90"
"91","22:30 - 22:45","winter",119.129538190589,"91"
"92","22:45 - 23:00","winter",116.324083496711,"92"
"93","23:00 - 23:15","winter",113.049157782426,"93"
"94","23:15 - 23:30","winter",109.837953584175,"94"
"95","23:30 - 23:45","winter",106.929617840735,"95"
"96","23:45 - 24:00","winter",104.107088977761,"96"
"97","00:00 - 00:15","summer",140.401146213592,"1"
"98","00:15 - 00:30","summer",138.11989223301,"2"
"99","00:30 - 00:45","summer",136.292328737864,"3"
"100","00:45 - 01:00","summer",134.346326796117,"4"
"101","01:00 - 01:15","summer",132.568620776699,"5"
"102","01:15 - 01:30","summer",130.926666990291,"6"
"103","01:30 - 01:45","summer",129.495402524272,"7"
"104","01:45 - 02:00","summer",128.308893398058,"8"
"105","02:00 - 02:15","summer",127.153073592233,"9"
"106","02:15 - 02:30","summer",126.140291067961,"10"
"107","02:30 - 02:45","summer",125.261265825243,"11"
"108","02:45 - 03:00","summer",124.43161184466,"12"
"109","03:00 - 03:15","summer",123.600514368932,"13"
"110","03:15 - 03:30","summer",122.618250291262,"14"
"111","03:30 - 03:45","summer",121.900201359223,"15"
"112","03:45 - 04:00","summer",121.055861553398,"16"
"113","04:00 - 04:15","summer",120.250273203883,"17"
"114","04:15 - 04:30","summer",119.526508543689,"18"
"115","04:30 - 04:45","summer",118.905641747573,"19"
"116","04:45 - 05:00","summer",118.070682524272,"20"
"117","05:00 - 05:15","summer",117.19150038835,"21"
"118","05:15 - 05:30","summer",115.467171067961,"22"
"119","05:30 - 05:45","summer",113.514371456311,"23"
"120","05:45 - 06:00","summer",112.376700776699,"24"
"121","06:00 - 06:15","summer",113.052821165049,"25"
"122","06:15 - 06:30","summer",114.210045242718,"26"
"123","06:30 - 06:45","summer",116.564766019417,"27"
"124","06:45 - 07:00","summer",119.970198058252,"28"
"125","07:00 - 07:15","summer",124.352968737864,"29"
"126","07:15 - 07:30","summer",129.163704271845,"30"
"127","07:30 - 07:45","summer",134.305529320388,"31"
"128","07:45 - 08:00","summer",140.558741359223,"32"
"129","08:00 - 08:15","summer",148.061633786408,"33"
"130","08:15 - 08:30","summer",156.93757184466,"34"
"131","08:30 - 08:45","summer",166.83619592233,"35"
"132","08:45 - 09:00","summer",177.148730873786,"36"
"133","09:00 - 09:15","summer",188.452497864078,"37"
"134","09:15 - 09:30","summer",199.728559223301,"38"
"135","09:30 - 09:45","summer",210.296083106796,"39"
"136","09:45 - 10:00","summer",219.573530097087,"40"
"137","10:00 - 10:15","summer",227.553442524272,"41"
"138","10:15 - 10:30","summer",233.550203495146,"42"
"139","10:30 - 10:45","summer",238.04229631068,"43"
"140","10:45 - 11:00","summer",241.31524815534,"44"
"141","11:00 - 11:15","summer",243.529540970874,"45"
"142","11:15 - 11:30","summer",245.052606019417,"46"
"143","11:30 - 11:45","summer",246.149212621359,"47"
"144","11:45 - 12:00","summer",247.237604466019,"48"
"145","12:00 - 12:15","summer",248.669434951456,"49"
"146","12:15 - 12:30","summer",249.170139029126,"50"
"147","12:30 - 12:45","summer",250.001045631068,"51"
"148","12:45 - 13:00","summer",250.715895145631,"52"
"149","13:00 - 13:15","summer",251.933399223301,"53"
"150","13:15 - 13:30","summer",250.871114757282,"54"
"151","13:30 - 13:45","summer",250.128170097087,"55"
"152","13:45 - 14:00","summer",249.835689902913,"56"
"153","14:00 - 14:15","summer",249.635832038835,"57"
"154","14:15 - 14:30","summer",249.177764854369,"58"
"155","14:30 - 14:45","summer",250.411690291262,"59"
"156","14:45 - 15:00","summer",251.460957087379,"60"
"157","15:00 - 15:15","summer",251.716211262136,"61"
"158","15:15 - 15:30","summer",251.277605242718,"62"
"159","15:30 - 15:45","summer",250.375545825243,"63"
"160","15:45 - 16:00","summer",248.784313980583,"64"
"161","16:00 - 16:15","summer",247.381072038835,"65"
"162","16:15 - 16:30","summer",244.320359223301,"66"
"163","16:30 - 16:45","summer",241.561065825243,"67"
"164","16:45 - 17:00","summer",238.074831067961,"68"
"165","17:00 - 17:15","summer",232.625533203883,"69"
"166","17:15 - 17:30","summer",225.378879417476,"70"
"167","17:30 - 17:45","summer",216.612593786408,"71"
"168","17:45 - 18:00","summer",207.743643883495,"72"
"169","18:00 - 18:15","summer",199.824021747573,"73"
"170","18:15 - 18:30","summer",192.959112815534,"74"
"171","18:30 - 18:45","summer",188.266681359223,"75"
"172","18:45 - 19:00","summer",185.466954563107,"76"
"173","19:00 - 19:15","summer",183.407297864078,"77"
"174","19:15 - 19:30","summer",181.005301747573,"78"
"175","19:30 - 19:45","summer",178.850110679612,"79"
"176","19:45 - 20:00","summer",175.621589320388,"80"
"177","20:00 - 20:15","summer",171.176776504854,"81"
"178","20:15 - 20:30","summer",167.765347378641,"82"
"179","20:30 - 20:45","summer",165.147370679612,"83"
"180","20:45 - 21:00","summer",162.651653398058,"84"
"181","21:00 - 21:15","summer",159.843198640777,"85"
"182","21:15 - 21:30","summer",157.902590097087,"86"
"183","21:30 - 21:45","summer",156.721449126214,"87"
"184","21:45 - 22:00","summer",155.820161359223,"88"
"185","22:00 - 22:15","summer",154.504197087379,"89"
"186","22:15 - 22:30","summer",153.492891067961,"90"
"187","22:30 - 22:45","summer",152.853947378641,"91"
"188","22:45 - 23:00","summer",151.772079417476,"92"
"189","23:00 - 23:15","summer",149.849797864078,"93"
"190","23:15 - 23:30","summer",148.123027378641,"94"
"191","23:30 - 23:45","summer",146.039154757282,"95"
"192","23:45 - 24:00","summer",143.98193961165,"96"
"193","00:00 - 00:15","fall",94.7267787382793,"1"
"194","00:15 - 00:30","fall",92.580091962323,"2"
"195","00:30 - 00:45","fall",90.9544943666946,"3"
"196","00:45 - 01:00","fall",89.5479037656017,"4"
"197","01:00 - 01:15","fall",88.2122349131426,"5"
"198","01:15 - 01:30","fall",86.9920760060388,"6"
"199","01:30 - 01:45","fall",86.0426357874596,"7"
"200","01:45 - 02:00","fall",85.2853037656017,"8"
"201","02:00 - 02:15","fall",84.6508722901918,"9"
"202","02:15 - 02:30","fall",84.0826781918312,"10"
"203","02:30 - 02:45","fall",83.5405798311754,"11"
"204","02:45 - 03:00","fall",83.1636786289896,"12"
"205","03:00 - 03:15","fall",82.8777802683339,"13"
"206","03:15 - 03:30","fall",82.6187671535798,"14"
"207","03:30 - 03:45","fall",82.3309192847273,"15"
"208","03:45 - 04:00","fall",82.1106755688804,"16"
"209","04:00 - 04:15","fall",82.1701306508476,"17"
"210","04:15 - 04:30","fall",82.1997804869131,"18"
"211","04:30 - 04:45","fall",82.3736972082246,"19"
"212","04:45 - 05:00","fall",82.8951227819951,"20"
"213","05:00 - 05:15","fall",83.8739007054924,"21"
"214","05:15 - 05:30","fall",85.166023109864,"22"
"215","05:30 - 05:45","fall",86.5507505415579,"23"
"216","05:45 - 06:00","fall",88.0705953503011,"24"
"217","06:00 - 06:15","fall",89.9041584104104,"25"
"218","06:15 - 06:30","fall",91.4513079186071,"26"
"219","06:30 - 06:45","fall",92.9438869350006,"27"
"220","06:45 - 07:00","fall",96.0442703229787,"28"
"221","07:00 - 07:15","fall",99.6911072628694,"29"
"222","07:15 - 07:30","fall",103.231323437733,"30"
"223","07:30 - 07:45","fall",107.311205404946,"31"
"224","07:45 - 08:00","fall",111.419127809318,"32"
"225","08:00 - 08:15","fall",116.625600377624,"33"
"226","08:15 - 08:30","fall",122.440180924072,"34"
"227","08:30 - 08:45","fall",128.413663984181,"35"
"228","08:45 - 09:00","fall",134.356407590738,"36"
"229","09:00 - 09:15","fall",140.338449557951,"37"
"230","09:15 - 09:30","fall",145.943019831175,"38"
"231","09:30 - 09:45","fall",151.377473383088,"39"
"232","09:45 - 10:00","fall",156.25888431205,"40"
"233","10:00 - 10:15","fall",160.293818301121,"41"
"234","10:15 - 10:30","fall",162.976442563416,"42"
"235","10:30 - 10:45","fall",165.275827481449,"43"
"236","10:45 - 11:00","fall",166.867139175438,"44"
"237","11:00 - 11:15","fall",168.081919066148,"45"
"238","11:15 - 11:30","fall",168.828305951394,"46"
"239","11:30 - 11:45","fall",169.080477536093,"47"
"240","11:45 - 12:00","fall",169.437794694563,"48"
"241","12:00 - 12:15","fall",169.73787578746,"49"
"242","12:15 - 12:30","fall",169.481381579809,"50"
"243","12:30 - 12:45","fall",169.531721907678,"51"
"244","12:45 - 13:00","fall",168.851138301121,"52"
"245","13:00 - 13:15","fall",168.233594038826,"53"
"246","13:15 - 13:30","fall",166.963239284727,"54"
"247","13:30 - 13:45","fall",165.2672778349,"55"
"248","13:45 - 14:00","fall",163.931874556212,"56"
"249","14:00 - 14:15","fall",163.438623408671,"57"
"250","14:15 - 14:30","fall",163.241073244736,"58"
"251","14:30 - 14:45","fall",163.23286362725,"59"
"252","14:45 - 15:00","fall",163.077968763862,"60"
"253","15:00 - 15:15","fall",162.976770949654,"61"
"254","15:15 - 15:30","fall",162.346683955119,"62"
"255","15:30 - 15:45","fall",161.390086796649,"63"
"256","15:45 - 16:00","fall",160.467538818507,"64"
"257","16:00 - 16:15","fall",159.452005485174,"65"
"258","16:15 - 16:30","fall",157.923235867687,"66"
"259","16:30 - 16:45","fall",156.836198490638,"67"
"260","16:45 - 17:00","fall",155.281146687359,"68"
"261","17:00 - 17:15","fall",154.12183499337,"69"
"262","17:15 - 17:30","fall",152.921935321239,"70"
"263","17:30 - 17:45","fall",152.323220567141,"71"
"264","17:45 - 18:00","fall",152.295244173698,"72"
"265","18:00 - 18:15","fall",152.440728326704,"73"
"266","18:15 - 18:30","fall",151.507653135447,"74"
"267","18:30 - 18:45","fall",149.932276742004,"75"
"268","18:45 - 19:00","fall",148.162049856758,"76"
"269","19:00 - 19:15","fall",145.600631496102,"77"
"270","19:15 - 19:30","fall",142.777079146376,"78"
"271","19:30 - 19:45","fall",139.85945226113,"79"
"272","19:45 - 20:00","fall",136.733221222878,"80"
"273","20:00 - 20:15","fall",133.059896632714,"81"
"274","20:15 - 20:30","fall",130.020861004299,"82"
"275","20:30 - 20:45","fall",127.521150403206,"83"
"276","20:45 - 21:00","fall",125.208605485174,"84"
"277","21:00 - 21:15","fall",122.392399583534,"85"
"278","21:15 - 21:30","fall",119.88344657807,"86"
"279","21:30 - 21:45","fall",117.920992370419,"87"
"280","21:45 - 22:00","fall",115.924651605392,"88"
"281","22:00 - 22:15","fall",113.226458599928,"89"
"282","22:15 - 22:30","fall",110.657024720146,"90"
"283","22:30 - 22:45","fall",108.673301222878,"91"
"284","22:45 - 23:00","fall",106.480484173698,"92"
"285","23:00 - 23:15","fall",103.94654078572,"93"
"286","23:15 - 23:30","fall",101.443955649108,"94"
"287","23:30 - 23:45","fall",99.0599895288894,"95"
"288","23:45 - 24:00","fall",96.6173578349003,"96"
"289","00:00 - 00:15","monsoon",143.282354439721,"1"
"290","00:15 - 00:30","monsoon",140.675012120881,"2"
"291","00:30 - 00:45","monsoon",138.563865164359,"3"
"292","00:45 - 01:00","monsoon",136.716596903489,"4"
"293","01:00 - 01:15","monsoon",134.658302120881,"5"
"294","01:15 - 01:30","monsoon",132.981770816533,"6"
"295","01:30 - 01:45","monsoon",131.5897174832,"7"
"296","01:45 - 02:00","monsoon",130.17822806291,"8"
"297","02:00 - 02:15","monsoon",128.972512120881,"9"
"298","02:15 - 02:30","monsoon",127.946844584649,"10"
"299","02:30 - 02:45","monsoon",126.854842265808,"11"
"300","02:45 - 03:00","monsoon",125.824105888997,"12"
"301","03:00 - 03:15","monsoon",124.958566178852,"13"
"302","03:15 - 03:30","monsoon",124.066050091895,"14"
"303","03:30 - 03:45","monsoon",123.366262990446,"15"
"304","03:45 - 04:00","monsoon",122.798574729576,"16"
"305","04:00 - 04:15","monsoon",122.204533860011,"17"
"306","04:15 - 04:30","monsoon",121.648768207837,"18"
"307","04:30 - 04:45","monsoon",121.220592845518,"19"
"308","04:45 - 05:00","monsoon",121.210572555663,"20"
"309","05:00 - 05:15","monsoon",121.112217628127,"21"
"310","05:15 - 05:30","monsoon",120.343846468707,"22"
"311","05:30 - 05:45","monsoon",119.132958207837,"23"
"312","05:45 - 06:00","monsoon",117.819772845518,"24"
"313","06:00 - 06:15","monsoon",118.120251396243,"25"
"314","06:15 - 06:30","monsoon",119.645924729576,"26"
"315","06:30 - 06:45","monsoon",122.427318932475,"27"
"316","06:45 - 07:00","monsoon",125.960394294794,"28"
"317","07:00 - 07:15","monsoon",130.563068497692,"29"
"318","07:15 - 07:30","monsoon",135.646820526678,"30"
"319","07:30 - 07:45","monsoon",141.876534584649,"31"
"320","07:45 - 08:00","monsoon",148.734309077402,"32"
"321","08:00 - 08:15","monsoon",157.030022410736,"33"
"322","08:15 - 08:30","monsoon",166.727097628127,"34"
"323","08:30 - 08:45","monsoon",177.109897773055,"35"
"324","08:45 - 09:00","monsoon",187.80245038175,"36"
"325","09:00 - 09:15","monsoon",198.82058096146,"37"
"326","09:15 - 09:30","monsoon",209.704919657113,"38"
"327","09:30 - 09:45","monsoon",220.357075309286,"39"
"328","09:45 - 10:00","monsoon",228.971678787547,"40"
"329","10:00 - 10:15","monsoon",236.571137628127,"41"
"330","10:15 - 10:30","monsoon",241.95725038175,"42"
"331","10:30 - 10:45","monsoon",245.657160091895,"43"
"332","10:45 - 11:00","monsoon",248.665207048417,"44"
"333","11:00 - 11:15","monsoon",250.637530526678,"45"
"334","11:15 - 11:30","monsoon",251.84291038175,"46"
"335","11:30 - 11:45","monsoon",252.851798932475,"47"
"336","11:45 - 12:00","monsoon",253.524553135373,"48"
"337","12:00 - 12:15","monsoon",254.400529657113,"49"
"338","12:15 - 12:30","monsoon",254.461028787547,"50"
"339","12:30 - 12:45","monsoon",254.451104874504,"51"
"340","12:45 - 13:00","monsoon",254.134424874504,"52"
"341","13:00 - 13:15","monsoon",254.236580236823,"53"
"342","13:15 - 13:30","monsoon",252.6566074832,"54"
"343","13:30 - 13:45","monsoon",251.157204584649,"55"
"344","13:45 - 14:00","monsoon",250.051630816533,"56"
"345","14:00 - 14:15","monsoon",249.825252410736,"57"
"346","14:15 - 14:30","monsoon",250.077318352765,"58"
"347","14:30 - 14:45","monsoon",250.796933570156,"59"
"348","14:45 - 15:00","monsoon",250.308869657113,"60"
"349","15:00 - 15:15","monsoon",249.765088497692,"61"
"350","15:15 - 15:30","monsoon",248.343060671605,"62"
"351","15:30 - 15:45","monsoon",247.742191686098,"63"
"352","15:45 - 16:00","monsoon",246.17148806291,"64"
"353","16:00 - 16:15","monsoon",245.375257048417,"65"
"354","16:15 - 16:30","monsoon",243.509263280301,"66"
"355","16:30 - 16:45","monsoon",241.251592265808,"67"
"356","16:45 - 17:00","monsoon",238.10145980204,"68"
"357","17:00 - 17:15","monsoon",233.777409077402,"69"
"358","17:15 - 17:30","monsoon",226.917900236823,"70"
"359","17:30 - 17:45","monsoon",218.775292845518,"71"
"360","17:45 - 18:00","monsoon",210.567339946968,"72"
"361","18:00 - 18:15","monsoon",203.561770526678,"73"
"362","18:15 - 18:30","monsoon",197.826833135373,"74"
"363","18:30 - 18:45","monsoon",193.964439367257,"75"
"364","18:45 - 19:00","monsoon",191.391697628127,"76"
"365","19:00 - 19:15","monsoon",189.33319038175,"77"
"366","19:15 - 19:30","monsoon",187.348601541171,"78"
"367","19:30 - 19:45","monsoon",184.777921541171,"79"
"368","19:45 - 20:00","monsoon",181.369901251315,"80"
"369","20:00 - 20:15","monsoon",176.917198497692,"81"
"370","20:15 - 20:30","monsoon",173.131083135373,"82"
"371","20:30 - 20:45","monsoon",170.097224874504,"83"
"372","20:45 - 21:00","monsoon",167.283878787547,"84"
"373","21:00 - 21:15","monsoon",164.308691251315,"85"
"374","21:15 - 21:30","monsoon",162.526892845518,"86"
"375","21:30 - 21:45","monsoon",161.100806468707,"87"
"376","21:45 - 22:00","monsoon",160.017923280301,"88"
"377","22:00 - 22:15","monsoon",158.328175019431,"89"
"378","22:15 - 22:30","monsoon",157.119125309286,"90"
"379","22:30 - 22:45","monsoon",156.214316323779,"91"
"380","22:45 - 23:00","monsoon",154.853639512185,"92"
"381","23:00 - 23:15","monsoon",152.725714874504,"93"
"382","23:15 - 23:30","monsoon",150.51411980204,"94"
"383","23:30 - 23:45","monsoon",148.136739077402,"95"
"384","23:45 - 24:00","monsoon",145.7582874832,"96"
